"","ID","Condition","Game","Partner","Index","ValueA","ValueB","Double","Fingerratio"
"1260",99984,"SD","S","D",20,2,1,FALSE,1.19602005882992
"1261",21748,"SD","S","D",1,4,4,TRUE,1.19602005882992
"1262",21748,"SD","S","D",2,3,5,FALSE,1.19602005882992
"1263",21748,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1264",21748,"SD","S","D",4,4,6,FALSE,1.19602005882992
"1265",21748,"SD","S","D",5,6,6,TRUE,1.19602005882992
"1266",21748,"SD","S","D",6,6,3,FALSE,1.19602005882992
"1267",21748,"SD","S","D",7,6,6,TRUE,1.19602005882992
"1268",21748,"SD","S","D",8,3,3,TRUE,1.19602005882992
"1269",21748,"SD","S","D",9,2,6,FALSE,1.19602005882992
"1270",21748,"SD","S","D",10,5,2,FALSE,1.19602005882992
"1271",21748,"SD","S","D",11,6,6,TRUE,1.19602005882992
"1272",21748,"SD","S","D",12,6,6,TRUE,1.19602005882992
"1273",21748,"SD","S","D",13,2,1,FALSE,1.19602005882992
"1274",21748,"SD","S","D",14,1,6,FALSE,1.19602005882992
"1275",21748,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1276",21748,"SD","S","D",16,5,4,FALSE,1.19602005882992
"1277",21748,"SD","S","D",17,3,3,TRUE,1.19602005882992
"1278",21748,"SD","S","D",18,5,5,TRUE,1.19602005882992
"1279",21748,"SD","S","D",19,6,2,FALSE,1.19602005882992
"1280",21748,"SD","S","D",20,6,2,FALSE,1.19602005882992
"1281",51722,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1282",51722,"SD","S","D",2,6,4,FALSE,1.19602005882992
"1283",51722,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1284",51722,"SD","S","D",4,5,5,TRUE,1.19602005882992
"1285",51722,"SD","S","D",5,4,4,TRUE,1.19602005882992
"1286",51722,"SD","S","D",6,5,3,FALSE,1.19602005882992
"1287",51722,"SD","S","D",7,6,3,FALSE,1.19602005882992
"1288",51722,"SD","S","D",8,6,6,TRUE,1.19602005882992
"1289",51722,"SD","S","D",9,3,4,FALSE,1.19602005882992
"1290",51722,"SD","S","D",10,6,5,FALSE,1.19602005882992
"1291",51722,"SD","S","D",11,5,4,FALSE,1.19602005882992
"1292",51722,"SD","S","D",12,5,5,TRUE,1.19602005882992
"1293",51722,"SD","S","D",13,6,4,FALSE,1.19602005882992
"1294",51722,"SD","S","D",14,6,3,FALSE,1.19602005882992
"1295",51722,"SD","S","D",15,2,1,FALSE,1.19602005882992
"1296",51722,"SD","S","D",16,1,1,TRUE,1.19602005882992
"1297",51722,"SD","S","D",17,6,1,FALSE,1.19602005882992
"1298",51722,"SD","S","D",18,5,6,FALSE,1.19602005882992
"1299",51722,"SD","S","D",19,4,6,FALSE,1.19602005882992
"1300",51722,"SD","S","D",20,5,2,FALSE,1.19602005882992
"1301",16446,"SD","S","D",1,3,3,TRUE,1.19602005882992
"1302",16446,"SD","S","D",2,5,4,FALSE,1.19602005882992
"1303",16446,"SD","S","D",3,6,1,FALSE,1.19602005882992
"1304",16446,"SD","S","D",4,3,3,TRUE,1.19602005882992
"1305",16446,"SD","S","D",5,6,6,TRUE,1.19602005882992
"1306",16446,"SD","S","D",6,6,6,TRUE,1.19602005882992
"1307",16446,"SD","S","D",7,1,6,FALSE,1.19602005882992
"1308",16446,"SD","S","D",8,6,6,TRUE,1.19602005882992
"1309",16446,"SD","S","D",9,6,6,TRUE,1.19602005882992
"1310",16446,"SD","S","D",10,6,6,TRUE,1.19602005882992
"1311",16446,"SD","S","D",11,3,3,TRUE,1.19602005882992
"1312",16446,"SD","S","D",12,3,3,TRUE,1.19602005882992
"1313",16446,"SD","S","D",13,6,6,TRUE,1.19602005882992
"1314",16446,"SD","S","D",14,3,3,TRUE,1.19602005882992
"1315",16446,"SD","S","D",15,4,6,FALSE,1.19602005882992
"1316",16446,"SD","S","D",16,1,1,TRUE,1.19602005882992
"1317",16446,"SD","S","D",17,6,1,FALSE,1.19602005882992
"1318",16446,"SD","S","D",18,4,4,TRUE,1.19602005882992
"1319",16446,"SD","S","D",19,3,3,TRUE,1.19602005882992
"1320",16446,"SD","S","D",20,4,4,TRUE,1.19602005882992
"1321",56733,"SD","S","D",1,4,2,FALSE,1.19602005882992
"1322",56733,"SD","S","D",2,6,2,FALSE,1.19602005882992
"1323",56733,"SD","S","D",3,6,3,FALSE,1.19602005882992
"1324",56733,"SD","S","D",4,6,3,FALSE,1.19602005882992
"1325",56733,"SD","S","D",5,6,2,FALSE,1.19602005882992
"1326",56733,"SD","S","D",6,5,5,TRUE,1.19602005882992
"1327",56733,"SD","S","D",7,4,5,FALSE,1.19602005882992
"1328",56733,"SD","S","D",8,4,1,FALSE,1.19602005882992
"1329",56733,"SD","S","D",9,6,6,TRUE,1.19602005882992
"1330",56733,"SD","S","D",10,6,2,FALSE,1.19602005882992
"1331",56733,"SD","S","D",11,2,2,TRUE,1.19602005882992
"1332",56733,"SD","S","D",12,6,6,TRUE,1.19602005882992
"1333",56733,"SD","S","D",13,4,4,TRUE,1.19602005882992
"1334",56733,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1335",56733,"SD","S","D",15,5,5,TRUE,1.19602005882992
"1336",56733,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1337",56733,"SD","S","D",17,6,6,TRUE,1.19602005882992
"1338",56733,"SD","S","D",18,6,5,FALSE,1.19602005882992
"1339",56733,"SD","S","D",19,6,5,FALSE,1.19602005882992
"1340",56733,"SD","S","D",20,1,1,TRUE,1.19602005882992
"1341",74755,"SD","S","D",1,2,2,TRUE,1.19602005882992
"1342",74755,"SD","S","D",2,6,6,TRUE,1.19602005882992
"1343",74755,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1344",74755,"SD","S","D",4,3,1,FALSE,1.19602005882992
"1345",74755,"SD","S","D",5,6,3,FALSE,1.19602005882992
"1346",74755,"SD","S","D",6,5,1,FALSE,1.19602005882992
"1347",74755,"SD","S","D",7,5,5,TRUE,1.19602005882992
"1348",74755,"SD","S","D",8,5,1,FALSE,1.19602005882992
"1349",74755,"SD","S","D",9,6,6,TRUE,1.19602005882992
"1350",74755,"SD","S","D",10,3,1,FALSE,1.19602005882992
"1351",74755,"SD","S","D",11,5,6,FALSE,1.19602005882992
"1352",74755,"SD","S","D",12,2,2,TRUE,1.19602005882992
"1353",74755,"SD","S","D",13,4,6,FALSE,1.19602005882992
"1354",74755,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1355",74755,"SD","S","D",15,4,3,FALSE,1.19602005882992
"1356",74755,"SD","S","D",16,2,3,FALSE,1.19602005882992
"1357",74755,"SD","S","D",17,4,4,TRUE,1.19602005882992
"1358",74755,"SD","S","D",18,1,1,TRUE,1.19602005882992
"1359",74755,"SD","S","D",19,2,2,TRUE,1.19602005882992
"1360",74755,"SD","S","D",20,2,2,TRUE,1.19602005882992
"1361",78452,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1362",78452,"SD","S","D",2,6,6,TRUE,1.19602005882992
"1363",78452,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1364",78452,"SD","S","D",4,5,5,TRUE,1.19602005882992
"1365",78452,"SD","S","D",5,3,4,FALSE,1.19602005882992
"1366",78452,"SD","S","D",6,6,6,TRUE,1.19602005882992
"1367",78452,"SD","S","D",7,1,2,FALSE,1.19602005882992
"1368",78452,"SD","S","D",8,6,1,FALSE,1.19602005882992
"1369",78452,"SD","S","D",9,4,2,FALSE,1.19602005882992
"1370",78452,"SD","S","D",10,6,1,FALSE,1.19602005882992
"1371",78452,"SD","S","D",11,1,1,TRUE,1.19602005882992
"1372",78452,"SD","S","D",12,6,6,TRUE,1.19602005882992
"1373",78452,"SD","S","D",13,4,4,TRUE,1.19602005882992
"1374",78452,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1375",78452,"SD","S","D",15,6,4,FALSE,1.19602005882992
"1376",78452,"SD","S","D",16,4,3,FALSE,1.19602005882992
"1377",78452,"SD","S","D",17,6,5,FALSE,1.19602005882992
"1378",78452,"SD","S","D",18,3,5,FALSE,1.19602005882992
"1379",78452,"SD","S","D",19,3,6,FALSE,1.19602005882992
"1380",78452,"SD","S","D",20,5,5,TRUE,1.19602005882992
"1381",46665,"SD","S","D",1,6,6,TRUE,1.19602005882992
"1382",46665,"SD","S","D",2,6,5,FALSE,1.19602005882992
"1383",46665,"SD","S","D",3,6,2,FALSE,1.19602005882992
"1384",46665,"SD","S","D",4,6,3,FALSE,1.19602005882992
"1385",46665,"SD","S","D",5,5,5,TRUE,1.19602005882992
"1386",46665,"SD","S","D",6,6,6,TRUE,1.19602005882992
"1387",46665,"SD","S","D",7,3,5,FALSE,1.19602005882992
"1388",46665,"SD","S","D",8,6,6,TRUE,1.19602005882992
"1389",46665,"SD","S","D",9,6,6,TRUE,1.19602005882992
"1390",46665,"SD","S","D",10,4,2,FALSE,1.19602005882992
"1391",46665,"SD","S","D",11,4,4,TRUE,1.19602005882992
"1392",46665,"SD","S","D",12,2,2,TRUE,1.19602005882992
"1393",46665,"SD","S","D",13,6,6,TRUE,1.19602005882992
"1394",46665,"SD","S","D",14,5,6,FALSE,1.19602005882992
"1395",46665,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1396",46665,"SD","S","D",16,1,4,FALSE,1.19602005882992
"1397",46665,"SD","S","D",17,2,6,FALSE,1.19602005882992
"1398",46665,"SD","S","D",18,6,6,TRUE,1.19602005882992
"1399",46665,"SD","S","D",19,6,6,TRUE,1.19602005882992
"1400",46665,"SD","S","D",20,6,1,FALSE,1.19602005882992
"1401",21397,"SD","S","D",1,6,1,FALSE,1.19602005882992
"1402",21397,"SD","S","D",2,6,1,FALSE,1.19602005882992
"1403",21397,"SD","S","D",3,5,4,FALSE,1.19602005882992
"1404",21397,"SD","S","D",4,1,5,FALSE,1.19602005882992
"1405",21397,"SD","S","D",5,6,2,FALSE,1.19602005882992
"1406",21397,"SD","S","D",6,4,1,FALSE,1.19602005882992
"1407",21397,"SD","S","D",7,6,6,TRUE,1.19602005882992
"1408",21397,"SD","S","D",8,6,1,FALSE,1.19602005882992
"1409",21397,"SD","S","D",9,1,1,TRUE,1.19602005882992
"1410",21397,"SD","S","D",10,1,2,FALSE,1.19602005882992
"1411",21397,"SD","S","D",11,1,4,FALSE,1.19602005882992
"1412",21397,"SD","S","D",12,4,4,TRUE,1.19602005882992
"1413",21397,"SD","S","D",13,6,6,TRUE,1.19602005882992
"1414",21397,"SD","S","D",14,6,6,TRUE,1.19602005882992
"1415",21397,"SD","S","D",15,1,1,TRUE,1.19602005882992
"1416",21397,"SD","S","D",16,1,1,TRUE,1.19602005882992
"1417",21397,"SD","S","D",17,6,5,FALSE,1.19602005882992
"1418",21397,"SD","S","D",18,6,6,TRUE,1.19602005882992
"1419",21397,"SD","S","D",19,1,1,TRUE,1.19602005882992
"1420",21397,"SD","S","D",20,6,3,FALSE,1.19602005882992
"1421",71408,"SD","S","D",1,2,2,TRUE,1.19602005882992
"1422",71408,"SD","S","D",2,5,5,TRUE,1.19602005882992
"1423",71408,"SD","S","D",3,6,6,TRUE,1.19602005882992
"1424",71408,"SD","S","D",4,3,3,TRUE,1.19602005882992
"1425",71408,"SD","S","D",5,1,1,TRUE,1.19602005882992
"1426",71408,"SD","S","D",6,6,5,FALSE,1.19602005882992
"1427",71408,"SD","S","D",7,5,5,TRUE,1.19602005882992
"1428",71408,"SD","S","D",8,1,1,TRUE,1.19602005882992
"1429",71408,"SD","S","D",9,3,3,TRUE,1.19602005882992
"1430",71408,"SD","S","D",10,6,3,FALSE,1.19602005882992
"1431",71408,"SD","S","D",11,6,4,FALSE,1.19602005882992
"1432",71408,"SD","S","D",12,4,6,FALSE,1.19602005882992
"1433",71408,"SD","S","D",13,3,2,FALSE,1.19602005882992
"1434",71408,"SD","S","D",14,1,1,TRUE,1.19602005882992
"1435",71408,"SD","S","D",15,6,6,TRUE,1.19602005882992
"1436",71408,"SD","S","D",16,6,6,TRUE,1.19602005882992
"1437",71408,"SD","S","D",17,2,2,TRUE,1.19602005882992
"1438",71408,"SD","S","D",18,6,6,TRUE,1.19602005882992
"1439",71408,"SD","S","D",19,6,4,FALSE,1.19602005882992
"1440",71408,"SD","S","D",20,3,3,TRUE,1.19602005882992
"1441",57178,"CH","C","H",1,3,1,FALSE,1.19602005882992
"1442",57178,"CH","C","H",2,5,5,TRUE,1.19602005882992
"1443",57178,"CH","C","H",3,6,6,TRUE,1.19602005882992
"1444",57178,"CH","C","H",4,4,6,FALSE,1.19602005882992
"1445",57178,"CH","C","H",5,6,1,FALSE,1.19602005882992
"1446",57178,"CH","C","H",6,5,5,TRUE,1.19602005882992
"1447",57178,"CH","C","H",7,5,5,TRUE,1.19602005882992
"1448",57178,"CH","C","H",8,3,3,TRUE,1.19602005882992
"1449",57178,"CH","C","H",9,3,3,TRUE,1.19602005882992
"1450",57178,"CH","C","H",10,6,3,FALSE,1.19602005882992
"1451",57178,"CH","C","H",11,1,1,TRUE,1.19602005882992
"1452",57178,"CH","C","H",12,1,1,TRUE,1.19602005882992
"1453",57178,"CH","C","H",13,1,1,TRUE,1.19602005882992
"1454",57178,"CH","C","H",14,5,4,FALSE,1.19602005882992
"1455",57178,"CH","C","H",15,3,3,TRUE,1.19602005882992
"1456",57178,"CH","C","H",16,2,6,FALSE,1.19602005882992
"1457",57178,"CH","C","H",17,4,4,TRUE,1.19602005882992
"1458",57178,"CH","C","H",18,1,1,TRUE,1.19602005882992
"1459",57178,"CH","C","H",19,6,2,FALSE,1.19602005882992
"1460",57178,"CH","C","H",20,3,3,TRUE,1.19602005882992
"1461",98059,"CH","C","H",1,1,4,FALSE,1.19602005882992
"1462",98059,"CH","C","H",2,2,2,TRUE,1.19602005882992
"1463",98059,"CH","C","H",3,3,3,TRUE,1.19602005882992
"1464",98059,"CH","C","H",4,5,6,FALSE,1.19602005882992
"1465",98059,"CH","C","H",5,1,5,FALSE,1.19602005882992
"1466",98059,"CH","C","H",6,2,2,TRUE,1.19602005882992
"1467",98059,"CH","C","H",7,3,3,TRUE,1.19602005882992
"1468",98059,"CH","C","H",8,3,2,FALSE,1.19602005882992
"1469",98059,"CH","C","H",9,6,6,TRUE,1.19602005882992
"1470",98059,"CH","C","H",10,6,3,FALSE,1.19602005882992
"1471",98059,"CH","C","H",11,1,3,FALSE,1.19602005882992
"1472",98059,"CH","C","H",12,5,4,FALSE,1.19602005882992
"1473",98059,"CH","C","H",13,3,3,TRUE,1.19602005882992
"1474",98059,"CH","C","H",14,1,1,TRUE,1.19602005882992
"1475",98059,"CH","C","H",15,5,5,TRUE,1.19602005882992
"1476",98059,"CH","C","H",16,6,6,TRUE,1.19602005882992
"1477",98059,"CH","C","H",17,5,5,TRUE,1.19602005882992
"1478",98059,"CH","C","H",18,1,3,FALSE,1.19602005882992
"1479",98059,"CH","C","H",19,5,5,TRUE,1.19602005882992
"1480",98059,"CH","C","H",20,3,3,TRUE,1.19602005882992
"1481",38517,"CH","C","H",1,2,3,FALSE,1.19602005882992
"1482",38517,"CH","C","H",2,4,1,FALSE,1.19602005882992
"1483",38517,"CH","C","H",3,4,4,TRUE,1.19602005882992
"1484",38517,"CH","C","H",4,6,6,TRUE,1.19602005882992
"1485",38517,"CH","C","H",5,5,4,FALSE,1.19602005882992
"1486",38517,"CH","C","H",6,4,1,FALSE,1.19602005882992
"1487",38517,"CH","C","H",7,6,6,TRUE,1.19602005882992
"1488",38517,"CH","C","H",8,4,4,TRUE,1.19602005882992
"1489",38517,"CH","C","H",9,6,6,TRUE,1.19602005882992
"1490",38517,"CH","C","H",10,3,3,TRUE,1.19602005882992
"1491",38517,"CH","C","H",11,6,6,TRUE,1.19602005882992
"1492",38517,"CH","C","H",12,6,1,FALSE,1.19602005882992
"1493",38517,"CH","C","H",13,4,3,FALSE,1.19602005882992
"1494",38517,"CH","C","H",14,6,5,FALSE,1.19602005882992
"1495",38517,"CH","C","H",15,4,4,TRUE,1.19602005882992
"1496",38517,"CH","C","H",16,4,6,FALSE,1.19602005882992
"1497",38517,"CH","C","H",17,2,2,TRUE,1.19602005882992
"1498",38517,"CH","C","H",18,3,4,FALSE,1.19602005882992
"1499",38517,"CH","C","H",19,2,3,FALSE,1.19602005882992
"1500",38517,"CH","C","H",20,2,5,FALSE,1.19602005882992
"1501",73708,"CH","C","H",1,1,1,TRUE,1.19602005882992
"1502",73708,"CH","C","H",2,4,3,FALSE,1.19602005882992
"1503",73708,"CH","C","H",3,2,2,TRUE,1.19602005882992
"1504",73708,"CH","C","H",4,6,4,FALSE,1.19602005882992
"1505",73708,"CH","C","H",5,1,6,FALSE,1.19602005882992
"1506",73708,"CH","C","H",6,2,4,FALSE,1.19602005882992
"1507",73708,"CH","C","H",7,4,4,TRUE,1.19602005882992
"1508",73708,"CH","C","H",8,1,1,TRUE,1.19602005882992
"1509",73708,"CH","C","H",9,6,6,TRUE,1.19602005882992
"1510",73708,"CH","C","H",10,3,3,TRUE,1.19602005882992
"1511",73708,"CH","C","H",11,5,3,FALSE,1.19602005882992
"1512",73708,"CH","C","H",12,1,6,FALSE,1.19602005882992
"1513",73708,"CH","C","H",13,3,3,TRUE,1.19602005882992
"1514",73708,"CH","C","H",14,3,5,FALSE,1.19602005882992
"1515",73708,"CH","C","H",15,5,5,TRUE,1.19602005882992
"1516",73708,"CH","C","H",16,5,5,TRUE,1.19602005882992
"1517",73708,"CH","C","H",17,2,2,TRUE,1.19602005882992
"1518",73708,"CH","C","H",18,5,5,TRUE,1.19602005882992
"1519",73708,"CH","C","H",19,2,1,FALSE,1.19602005882992
"1520",73708,"CH","C","H",20,1,5,FALSE,1.19602005882992
"1521",74218,"CH","C","H",1,6,6,TRUE,1.19602005882992
"1522",74218,"CH","C","H",2,1,4,FALSE,1.19602005882992
"1523",74218,"CH","C","H",3,6,2,FALSE,1.19602005882992
"1524",74218,"CH","C","H",4,2,2,TRUE,1.19602005882992
"1525",74218,"CH","C","H",5,3,3,TRUE,1.19602005882992
"1526",74218,"CH","C","H",6,3,6,FALSE,1.19602005882992
"1527",74218,"CH","C","H",7,3,2,FALSE,1.19602005882992
"1528",74218,"CH","C","H",8,1,2,FALSE,1.19602005882992
"1529",74218,"CH","C","H",9,5,4,FALSE,1.19602005882992
"1530",74218,"CH","C","H",10,5,1,FALSE,1.19602005882992
"1531",74218,"CH","C","H",11,3,4,FALSE,1.19602005882992
"1532",74218,"CH","C","H",12,4,2,FALSE,1.19602005882992
"1533",74218,"CH","C","H",13,5,1,FALSE,1.19602005882992
"1534",74218,"CH","C","H",14,4,6,FALSE,1.19602005882992
"1535",74218,"CH","C","H",15,2,2,TRUE,1.19602005882992
"1536",74218,"CH","C","H",16,3,3,TRUE,1.19602005882992
"1537",74218,"CH","C","H",17,3,3,TRUE,1.19602005882992
"1538",74218,"CH","C","H",18,2,6,FALSE,1.19602005882992
"1539",74218,"CH","C","H",19,4,2,FALSE,1.19602005882992
"1540",74218,"CH","C","H",20,5,5,TRUE,1.19602005882992
"1541",32817,"CH","C","H",1,1,1,TRUE,1.19602005882992
"1542",32817,"CH","C","H",2,1,1,TRUE,1.19602005882992
"1543",32817,"CH","C","H",3,6,6,TRUE,1.19602005882992
"1544",32817,"CH","C","H",4,2,2,TRUE,1.19602005882992
"1545",32817,"CH","C","H",5,5,5,TRUE,1.19602005882992
"1546",32817,"CH","C","H",6,1,2,FALSE,1.19602005882992
"1547",32817,"CH","C","H",7,2,2,TRUE,1.19602005882992
"1548",32817,"CH","C","H",8,1,1,TRUE,1.19602005882992
"1549",32817,"CH","C","H",9,3,6,FALSE,1.19602005882992
"1550",32817,"CH","C","H",10,4,6,FALSE,1.19602005882992
"1551",32817,"CH","C","H",11,4,4,TRUE,1.19602005882992
"1552",32817,"CH","C","H",12,1,5,FALSE,1.19602005882992
"1553",32817,"CH","C","H",13,2,3,FALSE,1.19602005882992
"1554",32817,"CH","C","H",14,1,1,TRUE,1.19602005882992
"1555",32817,"CH","C","H",15,5,2,FALSE,1.19602005882992
"1556",32817,"CH","C","H",16,6,2,FALSE,1.19602005882992
"1557",32817,"CH","C","H",17,4,4,TRUE,1.19602005882992
"1558",32817,"CH","C","H",18,3,2,FALSE,1.19602005882992
"1559",32817,"CH","C","H",19,5,5,TRUE,1.19602005882992
"1560",32817,"CH","C","H",20,6,6,TRUE,1.19602005882992
"1561",30549,"CH","C","H",1,4,4,TRUE,1.19602005882992
"1562",30549,"CH","C","H",2,3,3,TRUE,1.19602005882992
"1563",30549,"CH","C","H",3,1,5,FALSE,1.19602005882992
"1564",30549,"CH","C","H",4,3,3,TRUE,1.19602005882992
"1565",30549,"CH","C","H",5,3,3,TRUE,1.19602005882992
"1566",30549,"CH","C","H",6,2,3,FALSE,1.19602005882992
"1567",30549,"CH","C","H",7,5,5,TRUE,1.19602005882992
"1568",30549,"CH","C","H",8,3,4,FALSE,1.19602005882992
"1569",30549,"CH","C","H",9,2,2,TRUE,1.19602005882992
"1570",30549,"CH","C","H",10,2,2,TRUE,1.19602005882992
"1571",30549,"CH","C","H",11,1,1,TRUE,1.19602005882992
"1572",30549,"CH","C","H",12,3,3,TRUE,1.19602005882992
"1573",30549,"CH","C","H",13,1,5,FALSE,1.19602005882992
"1574",30549,"CH","C","H",14,3,3,TRUE,1.19602005882992
"1575",30549,"CH","C","H",15,4,4,TRUE,1.19602005882992
"1576",30549,"CH","C","H",16,4,3,FALSE,1.19602005882992
"1577",30549,"CH","C","H",17,4,2,FALSE,1.19602005882992
"1578",30549,"CH","C","H",18,6,6,TRUE,1.19602005882992
"1579",30549,"CH","C","H",19,2,5,FALSE,1.19602005882992
"1580",30549,"CH","C","H",20,4,4,TRUE,1.19602005882992
"1581",13739,"CH","C","H",1,6,4,FALSE,1.19602005882992
"1582",13739,"CH","C","H",2,1,1,TRUE,1.19602005882992
"1583",13739,"CH","C","H",3,3,3,TRUE,1.19602005882992
"1584",13739,"CH","C","H",4,2,2,TRUE,1.19602005882992
"1585",13739,"CH","C","H",5,4,4,TRUE,1.19602005882992
"1586",13739,"CH","C","H",6,2,2,TRUE,1.19602005882992
"1587",13739,"CH","C","H",7,2,2,TRUE,1.19602005882992
"1588",13739,"CH","C","H",8,6,6,TRUE,1.19602005882992
"1589",13739,"CH","C","H",9,1,1,TRUE,1.19602005882992
"1590",13739,"CH","C","H",10,5,5,TRUE,1.19602005882992
"1591",13739,"CH","C","H",11,5,3,FALSE,1.19602005882992
"1592",13739,"CH","C","H",12,6,6,TRUE,1.19602005882992
"1593",13739,"CH","C","H",13,1,1,TRUE,1.19602005882992
"1594",13739,"CH","C","H",14,1,6,FALSE,1.19602005882992
"1595",13739,"CH","C","H",15,4,4,TRUE,1.19602005882992
"1596",13739,"CH","C","H",16,3,3,TRUE,1.19602005882992
"1597",13739,"CH","C","H",17,5,5,TRUE,1.19602005882992
"1598",13739,"CH","C","H",18,6,2,FALSE,1.19602005882992
"1599",13739,"CH","C","H",19,3,2,FALSE,1.19602005882992
"1600",13739,"CH","C","H",20,3,1,FALSE,1.19602005882992
"1601",52807,"CH","C","H",1,1,1,TRUE,1.19602005882992
"1602",52807,"CH","C","H",2,4,4,TRUE,1.19602005882992
"1603",52807,"CH","C","H",3,2,3,FALSE,1.19602005882992
"1604",52807,"CH","C","H",4,5,3,FALSE,1.19602005882992
"1605",52807,"CH","C","H",5,2,6,FALSE,1.19602005882992
"1606",52807,"CH","C","H",6,5,6,FALSE,1.19602005882992
"1607",52807,"CH","C","H",7,5,1,FALSE,1.19602005882992
"1608",52807,"CH","C","H",8,4,4,TRUE,1.19602005882992
"1609",52807,"CH","C","H",9,6,6,TRUE,1.19602005882992
"1610",52807,"CH","C","H",10,5,6,FALSE,1.19602005882992
"1611",52807,"CH","C","H",11,5,3,FALSE,1.19602005882992
"1612",52807,"CH","C","H",12,2,2,TRUE,1.19602005882992
"1613",52807,"CH","C","H",13,6,4,FALSE,1.19602005882992
"1614",52807,"CH","C","H",14,1,4,FALSE,1.19602005882992
"1615",52807,"CH","C","H",15,5,2,FALSE,1.19602005882992
"1616",52807,"CH","C","H",16,4,4,TRUE,1.19602005882992
"1617",52807,"CH","C","H",17,4,2,FALSE,1.19602005882992
"1618",52807,"CH","C","H",18,1,1,TRUE,1.19602005882992
"1619",52807,"CH","C","H",19,3,6,FALSE,1.19602005882992
"1620",52807,"CH","C","H",20,6,4,FALSE,1.19602005882992
"1621",19141,"CH","C","H",1,4,6,FALSE,1.19602005882992
"1622",19141,"CH","C","H",2,3,3,TRUE,1.19602005882992
"1623",19141,"CH","C","H",3,4,1,FALSE,1.19602005882992
"1624",19141,"CH","C","H",4,2,1,FALSE,1.19602005882992
"1625",19141,"CH","C","H",5,3,3,TRUE,1.19602005882992
"1626",19141,"CH","C","H",6,1,1,TRUE,1.19602005882992
"1627",19141,"CH","C","H",7,1,1,TRUE,1.19602005882992
"1628",19141,"CH","C","H",8,3,3,TRUE,1.19602005882992
"1629",19141,"CH","C","H",9,2,3,FALSE,1.19602005882992
"1630",19141,"CH","C","H",10,1,4,FALSE,1.19602005882992
"1631",19141,"CH","C","H",11,2,2,TRUE,1.19602005882992
"1632",19141,"CH","C","H",12,6,6,TRUE,1.19602005882992
"1633",19141,"CH","C","H",13,4,2,FALSE,1.19602005882992
"1634",19141,"CH","C","H",14,6,5,FALSE,1.19602005882992
"1635",19141,"CH","C","H",15,3,3,TRUE,1.19602005882992
"1636",19141,"CH","C","H",16,5,3,FALSE,1.19602005882992
"1637",19141,"CH","C","H",17,2,4,FALSE,1.19602005882992
"1638",19141,"CH","C","H",18,1,1,TRUE,1.19602005882992
"1639",19141,"CH","C","H",19,4,1,FALSE,1.19602005882992
"1640",19141,"CH","C","H",20,1,1,TRUE,1.19602005882992
"1641",24582,"CH","C","H",1,1,1,TRUE,1.19602005882992
"1642",24582,"CH","C","H",2,5,5,TRUE,1.19602005882992
"1643",24582,"CH","C","H",3,1,1,TRUE,1.19602005882992
"1644",24582,"CH","C","H",4,2,5,FALSE,1.19602005882992
"1645",24582,"CH","C","H",5,4,4,TRUE,1.19602005882992
"1646",24582,"CH","C","H",6,3,4,FALSE,1.19602005882992
"1647",24582,"CH","C","H",7,3,1,FALSE,1.19602005882992
"1648",24582,"CH","C","H",8,5,5,TRUE,1.19602005882992
"1649",24582,"CH","C","H",9,2,2,TRUE,1.19602005882992
"1650",24582,"CH","C","H",10,3,3,TRUE,1.19602005882992
"1651",24582,"CH","C","H",11,2,5,FALSE,1.19602005882992
"1652",24582,"CH","C","H",12,2,1,FALSE,1.19602005882992
"1653",24582,"CH","C","H",13,3,6,FALSE,1.19602005882992
"1654",24582,"CH","C","H",14,1,1,TRUE,1.19602005882992
"1655",24582,"CH","C","H",15,5,5,TRUE,1.19602005882992
"1656",24582,"CH","C","H",16,3,3,TRUE,1.19602005882992
"1657",24582,"CH","C","H",17,6,2,FALSE,1.19602005882992
"1658",24582,"CH","C","H",18,5,5,TRUE,1.19602005882992
"1659",24582,"CH","C","H",19,2,2,TRUE,1.19602005882992
"1660",24582,"CH","C","H",20,6,6,TRUE,1.19602005882992
"1661",11896,"CH","C","H",1,1,1,TRUE,1.19602005882992
"1662",11896,"CH","C","H",2,1,1,TRUE,1.19602005882992
"1663",11896,"CH","C","H",3,5,5,TRUE,1.19602005882992
"1664",11896,"CH","C","H",4,3,3,TRUE,1.19602005882992
"1665",11896,"CH","C","H",5,6,4,FALSE,1.19602005882992
"1666",11896,"CH","C","H",6,6,3,FALSE,1.19602005882992
"1667",11896,"CH","C","H",7,6,2,FALSE,1.19602005882992
"1668",11896,"CH","C","H",8,4,4,TRUE,1.19602005882992
"1669",11896,"CH","C","H",9,2,6,FALSE,1.19602005882992
